contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,entropy_0,asm_45,entropy_45,asm_90,entropy_90,asm_135,entropy_135,Path
25.5077751004017,49.983274463315894,24.956851405622565,50.59294204932253,1.0402730923694683,1.8338897759713855,1.149493975903605,1.7531491427557924,0.8272460946188026,0.7460242578456727,0.7863891367874034,0.7692492139685756,0.3186689968226547,0.31379074105990995,0.3175460585474615,0.3141042508477511,0.9875882594908911,0.9752867042575987,0.9878551854098101,0.9749852655159537,0.3186689968226547,3.4849910802351522,0.31379074105990995,3.714983109611823,0.3175460585474615,3.592982813712864,0.3141042508477511,3.6603914149470667,BALI STARLING
27.712706827309198,54.56453928162564,32.68780722891545,64.84411541749412,1.7577188755020003,2.4994112998177975,1.8025702811244826,2.967436009096685,0.7010170287856575,0.662479613004037,0.7000572020041692,0.6283133928263592,0.2034202559313495,0.2018859150480213,0.20513800938693982,0.20053712635164928,0.9927379099800668,0.985598830709248,0.9914423417074486,0.9828857515168123,0.2034202559313495,4.670970255330783,0.2018859150480213,4.79728609437521,0.20513800938693982,4.669982533024371,0.20053712635164928,4.914532807048264,BALI STARLING
27.53328514056237,59.436734891373185,28.674634538152638,52.879840647731946,1.0170763052208798,2.0679505169271803,1.2276305220883448,1.6704407993419716,0.8319194083822447,0.747604483832754,0.7882311973390475,0.7655819320538139,0.372590674602036,0.36675234569260323,0.37250467740844095,0.3696195613435895,0.981330990347949,0.9587519619857892,0.9805518141899052,0.9633023300958706,0.372590674602036,3.1394644168469776,0.36675234569260323,3.418620786225449,0.37250467740844095,3.274258613153458,0.3696195613435895,3.2910128882296537,BALI STARLING
25.497574297188613,47.55465234431785,29.025413654618383,60.05232173674716,1.4317751004015955,2.094224286705094,1.7398554216867268,2.7796648441154743,0.7504968150691997,0.7095764227770655,0.7025697684247718,0.6468062242565819,0.22854260711923577,0.22539858945095767,0.22774554036224498,0.22276209697637508,0.9921947973497807,0.9853025916296546,0.9911148710485113,0.9814400179027295,0.22854260711923577,4.30648078669333,0.22539858945095767,4.443980721222565,0.22774554036224498,4.443145006853081,0.22276209697637508,4.638239419386918,BALI STARLING
26.62995983935728,65.21270624667386,30.65889156626492,46.79206786987414,2.035903614457825,3.5069918227126045,2.101558232931715,2.54097514556222,0.6379925659165787,0.5767009622899733,0.6373924935170904,0.622984039888448,0.21449846396025526,0.2093715627515122,0.21473476518120246,0.21268873995409238,0.9925216956669625,0.9815356354257974,0.9913930219743227,0.9867512659716635,0.21449846396025526,4.731058247894843,0.2093715627515122,4.989378251336617,0.21473476518120246,4.726913532695878,0.21268873995409238,4.768625565123132,BALI STARLING
25.16138152610442,49.61997387139037,23.539502008032194,47.00904824115816,1.4668594377509987,2.275769745649298,1.3344578313252944,2.023322204480602,0.7232056627016932,0.6808360237576258,0.735989062004146,0.7043586206969235,0.29223991174337205,0.28805795331053835,0.29254431599491243,0.2891351391658678,0.9897088014260522,0.9794336777061142,0.9903719469195421,0.980515845506841,0.29223991174337205,3.9266998828612167,0.28805795331053835,4.082183977284225,0.29254431599491243,3.8733488751730984,0.2891351391658678,3.991516945627524,BALI STARLING
29.034746987951895,55.71298850018629,31.19508433734949,64.30636602635519,1.0973654618473865,1.6504411219174162,1.2782329317268928,2.148368574700451,0.8244298289972076,0.7981125426779941,0.7920288582844582,0.7527457391224842,0.39814021477074185,0.3963729653631371,0.3969018008096859,0.3917998706878779,0.9792580108555178,0.9591937879762856,0.9777091840448993,0.9528996868201143,0.39814021477074185,3.0676713007919396,0.3963729653631371,3.12621062210641,0.3969018008096859,3.1499416113644245,0.3917998706878779,3.2900980395146746,BALI STARLING
27.25375100401591,64.79189045338103,36.54534939758988,60.862308672441856,1.3108433734939662,2.6094417831970964,1.818248995983928,2.287930839825215,0.7798030516017244,0.6918875223558067,0.7319049741170146,0.7279409366028892,0.2922429825325764,0.2864822103068143,0.2899982909953534,0.28755934205358225,0.9887558474957223,0.9729150182048302,0.984922388045299,0.974557702964519,0.2922429825325764,3.8098102701268575,0.2864822103068143,4.117315263853303,0.2899982909953534,3.9870740866679997,0.28755934205358225,4.00222033648865,BALI STARLING
55.097156626506035,110.41492879147113,55.104096385542164,110.41515459428076,0.6698473895582331,1.3389138884856702,0.675855421686747,1.3388171158529705,0.989517642787029,0.9783413735219656,0.9866067994135352,0.9784220173825482,0.9302483193496874,0.9280280767665068,0.9282191398203258,0.9279358513336365,0.6649848865753081,9.723360412792153e-05,0.6649426897669247,9.518876420924272e-05,0.9302483193496874,0.23962690427305444,0.9280280767665068,0.25079251879447295,0.9282191398203258,0.2539390753805247,0.9279358513336365,0.25108085767650357,BALI STARLING
29.37137349397604,55.622006096676294,30.33323694779116,63.46581506749978,0.9865702811244906,1.4566539249367192,1.1091726907630457,1.9714198158094496,0.8451026971838372,0.8361513338177536,0.8162795069717946,0.7642512238527145,0.4072719438718898,0.40577309358236213,0.40694318607766355,0.4012426261740601,0.9778965974954811,0.9570046813536903,0.977172747959524,0.950941486410389,0.4072719438718898,2.9297190735844314,0.40577309358236213,2.9536643265585854,0.40694318607766355,3.0065256770565534,0.4012426261740601,3.165306317267124,BALI STARLING
