path,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,asm_45,asm_90,asm_135,entropy_0,entropy_45,entropy_90,entropy_135
BALI STARLING,30.146344658207784,113.54984770239851,100.80477282030458,144.07839016100039,2.0886123618501977,3.729846224579471,3.4231273024969706,4.7457410037684244,0.6294409267781856,0.5204215503732474,0.5526579446540867,0.4955793032992602,0.0018659734203448034,0.001282087224896148,0.0014713447444972016,0.0012299918216867965,0.9973565193893353,0.9900070696281396,0.9911300858491171,0.9873203769220952,0.0018659734203448034,7.2353340670319986,0.001282087224896148,7.576975465170336,0.0014713447444972016,7.481803619373141,0.0012299918216867965,7.782878540869288
BALI STARLING,35.04283258289079,64.04535266541252,33.918853868195306,69.1058776200523,2.656209578387253,3.86967266278603,2.687515349979589,3.7228183676652993,0.5185460672969885,0.4255275335239302,0.5115586453203715,0.45100746055947427,0.00224490673897871,0.0016964888827962978,0.0022815337630857683,0.0017455461983226508,0.996192614409097,0.993052760923009,0.9963153406341846,0.992503869803171,0.00224490673897871,7.311265025909699,0.0016964888827962978,7.6541066745495225,0.0022815337630857683,7.302839958505694,0.0017455461983226508,7.585492427796588
BALI STARLING,52.676455178061175,177.49193356376634,90.51152681130094,96.89742284546068,3.2745067539910186,6.200482754657173,4.324461727384447,4.367033111386595,0.5011407798047555,0.4026264627910359,0.47700012796528507,0.4521409405906566,0.003136356040105584,0.002279104908836702,0.003125389440019245,0.0026068312998837762,0.9972204984007602,0.9906349460996756,0.9952272361023117,0.9948873773354552,0.003136356040105584,7.258098575581717,0.002279104908836702,7.727124073922126,0.003125389440019245,7.402274247231322,0.0026068312998837762,7.482708433386265
BALI STARLING,26.56086778551045,103.43318199357967,71.96697503070185,88.5841495554223,2.248514121981175,5.0478156993785115,4.2833074089234735,4.761307378428738,0.5434329081753564,0.3685154377096375,0.4083009017570933,0.3732255842947317,0.001345168809143225,0.0007067484473033272,0.0008267340722548027,0.0007134721917179219,0.9969996107404295,0.9883170454222443,0.9918787035024184,0.9899942509574816,0.001345168809143225,7.472905370761598,0.0007067484473033272,8.193653692629063,0.0008267340722548027,8.036849502452906,0.0007134721917179219,8.161760365384172
BALI STARLING,32.25119934506841,46.12365251516806,40.74537863282964,95.11907948210595,2.2098894801473845,2.735962758926442,2.409938600081907,3.810354594789856,0.5434690067650267,0.48159639667598414,0.5749610345467946,0.4699590778330164,0.0020583585570910297,0.001542764571453601,0.002416897853960816,0.0017933265416579898,0.9961524662379716,0.9944928853947306,0.9951330245929744,0.9886429453172421,0.0020583585570910297,7.1451313639650085,0.001542764571453601,7.358545326012651,0.002416897853960816,7.094434994316035,0.0017933265416579898,7.469657865365781
BALI STARLING,35.565771592305516,79.82919680462544,74.6270568972591,133.596300522985,2.63735571019239,4.3679280137273215,4.093417928776117,5.410554921552414,0.5057177298880039,0.3800091080291717,0.410069862251068,0.35103868930778415,0.0013368824591601428,0.0009449515012139782,0.0010406384184037914,0.0008790859031465132,0.9962299582316193,0.9915270356310529,0.9920740882460017,0.985820215689085,0.0013368824591601428,7.704594706592498,0.0009449515012139782,8.18467209423176,0.0010406384184037914,8.085349134990567,0.0008790859031465132,8.318841177237475
BALI STARLING,22.9496438804752,61.7551990541941,47.715202619730896,77.31602367796474,2.2718542775276456,3.7181221829049576,2.985804338927591,3.8854278700503326,0.5416900593530574,0.4607146073672865,0.524938223256203,0.4632337070719124,0.003548671679080854,0.002801604155135201,0.003514368485631947,0.002858066655619129,0.9972271653888658,0.99253766642261,0.9942342380892875,0.9906573597238745,0.003548671679080854,7.113872626080274,0.002801604155135201,7.462484070549834,0.003514368485631947,7.235901081654092,0.002858066655619129,7.482050447425395
BALI STARLING,53.824715513714004,184.07644436416987,95.61970528039595,101.76308897299604,3.336119525173988,6.33062946938036,4.487294310274333,4.5611940788663485,0.4890863766488521,0.39598402146483075,0.4667987120202781,0.4349458316377992,0.0032203472408748645,0.002380146138115618,0.0032562277478713404,0.002626455634878837,0.9971298597586216,0.9901837393484615,0.9949037042629576,0.9945732722462578,0.0032203472408748645,7.27973468411968,0.002380146138115618,7.745524573068016,0.0032562277478713404,7.426866587653259,0.002626455634878837,7.52398106784733
BALI STARLING,13.705591485878237,22.449191714353766,16.68861236185051,36.11824205055768,1.92928366762179,2.5621464519995785,2.191092918542796,3.2122067963317353,0.5457811896468244,0.4530026407891282,0.48953195061352767,0.4181938679288674,0.0017972291370550873,0.0013705424809090845,0.0015269417881190802,0.0011968371896419268,0.997266348507453,0.9955152428573286,0.9966644594192421,0.9927844855724908,0.0017972291370550873,7.2652256330685745,0.0013705424809090845,7.542273942417256,0.0015269417881190802,7.417184542325238,0.0011968371896419268,7.743224127221565
BALI STARLING,26.660376586165423,62.4582474692321,28.09411379451585,42.29364290933561,1.8626033565288715,2.9360596382624062,2.104592713876421,2.6555611201878584,0.6105104820416312,0.49046108074717293,0.5420767717421607,0.47692876131610296,0.002098883575400552,0.0014319688910289729,0.0017098862329636463,0.0013405543786021757,0.9933651515825607,0.9844176488191669,0.992985431149473,0.9894486841408661,0.002098883575400552,6.9869688879851095,0.0014319688910289729,7.38188915354753,0.0017098862329636463,7.145448979381046,0.0013405543786021757,7.361978862641335
BALI STARLING,31.143143675809352,84.37252567712841,45.99960704052461,65.32148340325547,2.4860499386001083,4.53030763294227,3.472910356119597,4.031149169547046,0.48631605802285793,0.3370116070416906,0.38847183531442686,0.3560601413970842,0.0009947154684733564,0.0005872588473903211,0.0007462931590154306,0.000633177370730793,0.9967525368041207,0.9912167547728437,0.9952055028334567,0.993199920298539,0.0009947154684733564,7.629034083225297,0.0005872588473903211,8.195699384698143,0.0007462931590154306,7.956060768375538,0.000633177370730793,8.089688714214812
BALI STARLING,33.19510437986162,53.125967767095,33.57659435120857,75.4083628213218,3.080278346295594,3.656636645019373,2.6353090462546156,4.367878753047953,0.4205703765545456,0.386385378528227,0.4685642852978058,0.3239655799027221,0.0008223628069138223,0.000726025068658478,0.0010786156877836779,0.0006043533693363311,0.9952409381272612,0.9923931235386505,0.995188625869896,0.9892026225856008,0.0008223628069138223,7.856922713665857,0.000726025068658478,7.988523885243217,0.0010786156877836779,7.647423928633889,0.0006043533693363311,8.16876828223911
BALI STARLING,20.23404011461366,65.62121821659804,33.75876381498249,38.276081477163416,1.7409087187883987,3.305112437500515,2.3259844453540737,2.416457992955737,0.6366216299480437,0.5163582136807838,0.5718609303306281,0.5554407053751758,0.003439046829313349,0.002357279879817544,0.002836926307867352,0.002498603449469068,0.9955149532791552,0.985469018554445,0.9925158523727907,0.9915243034356701,0.003439046829313349,6.8732655832604905,0.002357279879817544,7.367419393253016,0.002836926307867352,7.130902498470577,0.002498603449469068,7.192857921778611
BALI STARLING,15.618542775276595,45.69340153200747,27.360966025379028,37.7740002134627,2.086639377814179,3.853318117256864,2.925026606631215,3.3291598591144815,0.4839332484470263,0.3421749335794088,0.3963231235470893,0.3675693150953321,0.0014285389902465983,0.001017081674303047,0.001186649451120465,0.0011074691558347629,0.9976227925835436,0.9930355640266778,0.9958329286649515,0.9942424373341543,0.0014285389902465983,7.56104082249864,0.001017081674303047,8.148312507453111,0.001186649451120465,7.877439803715985,0.0011074691558347629,7.9671266935003136
BALI STARLING,29.33218993041411,53.24493230761688,15.763659435121019,33.826906183036485,2.528145722472398,3.4110228980057253,1.730650839132222,2.6060623475997855,0.5162505735530443,0.4531652040701745,0.6066432310827866,0.49906057285805894,0.0015791840119270025,0.0013953705222394508,0.002412663379158879,0.0014382509578968943,0.99516531773103,0.9912268873194874,0.9974033146599636,0.9944264198017359,0.0015791840119270025,7.452801854258384,0.0013953705222394508,7.677302502132788,0.002412663379158879,7.0621270878348374,0.0014382509578968943,7.5050462604856
BALI STARLING,53.317805976259116,137.68278585561944,100.5029471960716,160.67895994285956,4.309570200573097,7.462081592105176,6.277339336880898,7.880920517893979,0.3252620523687198,0.20194072542003083,0.24793999020028207,0.22104843937553015,0.00038982113514366963,0.00021190451788091703,0.00026701875206614563,0.00022741793194882635,0.9919361356742168,0.979159616214913,0.9847911773040934,0.9756785798858526,0.00038982113514366963,8.383358507507738,0.00021190451788091703,8.93254641402297,0.00026701875206614563,8.754247987968828,0.00022741793194882635,8.956123187975866
BALI STARLING,23.326557511257047,66.88614214989948,29.824461727384918,35.63919836454535,2.212992222677071,3.4486498468814015,2.460171919770822,3.032684460718729,0.5282323786322793,0.43275995519808924,0.49390491949843934,0.4319688916854042,0.0015236749673143855,0.0011679190221231108,0.001497900171390127,0.0011271069383188008,0.9961822858227327,0.9890655084338913,0.9951161889644726,0.9941737604643233,0.0015236749673143855,7.418404122772649,0.0011679190221231108,7.755807799700957,0.001497900171390127,7.500997978618505,0.0011271069383188008,7.7440162781658115
BALI STARLING,21.81965616045902,46.205507343946266,25.297912402784295,45.423403748737755,1.9393123209169318,2.9180630700897345,2.259140401146153,3.032832242756647,0.6120923425241114,0.5158281861582205,0.5276933930453701,0.4573980479806106,0.0027340803642746827,0.0019132235431872705,0.002058963960786724,0.0016689099368714332,0.9957044355377019,0.9909149247878064,0.9950210261672724,0.9910687588610135,0.0027340803642746827,7.140822972896818,0.0019132235431872705,7.497760131907759,0.002058963960786724,7.372778616351985,0.0016689099368714332,7.623542377814946
BALI STARLING,34.586377404830884,68.52711389890052,55.05277118297276,103.90482836758413,3.0135243553009086,4.344323938227111,3.907638149815884,5.421778146320652,0.44468466944598306,0.35877323594279004,0.3841531988026198,0.313177537448892,0.0010057409803110543,0.0007109697454884397,0.000808820409470274,0.0006146961396921234,0.9966837283667189,0.9934306320353036,0.9947209726310103,0.990039061641308,0.0010057409803110543,7.764548772911799,0.0007109697454884397,8.112457366719907,0.000808820409470274,8.006777846876002,0.0006146961396921234,8.303174928297134
BALI STARLING,23.45724109701235,50.959589822743304,18.209676627098236,29.265785995189155,1.9241260744985915,2.890214366056124,1.6885959885386985,2.1000484396679844,0.5982079488367985,0.5189837032696405,0.6380556323690832,0.573337199431115,0.004086402963415637,0.0032731722002460667,0.005048564930853369,0.00362797681205159,0.9966669639973732,0.9927669543416895,0.9974106156142186,0.9958461037884544,0.004086402963415637,6.58553162210087,0.0032731722002460667,6.88217289533219,0.005048564930853369,6.445605818714448,0.00362797681205159,6.678252735585359
BALI STARLING,62.571502251331616,95.28070377090528,44.07808432255549,112.22877480480385,4.559369627507173,5.806972028144284,3.7232746623005157,5.930829796142934,0.3329975379578448,0.2790602133490556,0.36151747621797564,0.26882852899389187,0.0005458661996174376,0.00043515261609441497,0.0006457316375373413,0.00042809477404384395,0.9922448643878984,0.9882081617312728,0.9945423522790672,0.9861106075224183,0.0005458661996174376,8.228585427884433,0.00043515261609441497,8.464378089184482,0.0006457316375373413,8.051956514784614,0.00042809477404384395,8.468301109611566
BALI STARLING,32.655988538682145,65.53084950041494,35.81435939418794,67.4555956026635,2.9567007777323258,4.226016206763497,2.8324519033974904,4.265359069301577,0.45388196741586906,0.38869299813068575,0.5026248300823785,0.37498364598018347,0.00607684836875942,0.004878317178357573,0.006193268980567073,0.004817649557118769,0.9964577568943868,0.9928879492937568,0.9961184512181811,0.9926790738226121,0.00607684836875942,7.262410414758395,0.004878317178357573,7.540904858969877,0.006193268980567073,7.158610027813938,0.004817649557118769,7.57760241753085
BALI STARLING,23.184748260336352,59.73858178504258,34.722333196890375,52.20424298651034,1.7789848546868767,2.7967504371885363,2.0729840360212877,2.6383609329972804,0.6266766760568759,0.5579199700023884,0.64249409210862,0.5561843183852127,0.0015549756720940778,0.0012744631390867402,0.001772222036982521,0.0012849519444526436,0.9977596125361867,0.9942306167424305,0.996641754552838,0.9949582521797663,0.0015549756720940778,7.1933973964547455,0.0012744631390867402,7.474738223117804,0.001772222036982521,7.204249307390848,0.0012849519444526436,7.4838869474535175
BALI STARLING,27.689995906672777,68.68181706225623,26.540974212035174,36.00402295547653,1.870822758903011,3.0834722210819407,1.9881129758494005,2.330424216549958,0.6279890146672494,0.5038627948242791,0.5838035672250712,0.54247639341045,0.0019656078692425506,0.0013467606137663333,0.0017353753169479032,0.001466955178901984,0.9968823109223497,0.9922800339868556,0.9970127979170558,0.9959530616794181,0.0019656078692425506,6.980886793275416,0.0013467606137663333,7.385197912210684,0.0017353753169479032,7.092336744087345,0.001466955178901984,7.250156907162316
BALI STARLING,21.8575603765864,58.251459347624575,34.15745395006184,50.01040221344667,2.3022267703643253,3.712925181238277,2.831952517396664,3.523690281689018,0.5280867381768187,0.4269400312535933,0.48725922551729195,0.4371160392713557,0.001662048785162976,0.0012137448285667158,0.001446158161296591,0.0011776435787251606,0.9964264387500876,0.9904862618590418,0.9944179831561962,0.9918322749456361,0.001662048785162976,7.388782869675755,0.0012137448285667158,7.778806661468487,0.001446158161296591,7.567163866577492,0.0011776435787251606,7.775652489128012
BALI STARLING,74.65176422431624,125.63243323125498,93.64981580024772,197.02311146870895,5.533712648383122,7.2495299710183065,6.1039950880065454,9.079219382435394,0.27168123237434316,0.22477682607909183,0.2559325818801594,0.18803066600651305,0.00041628537951416946,0.0003348605703467232,0.0003971570891228031,0.00027157800233278584,0.9887914363764255,0.9811547847919998,0.9859434131464753,0.9704455942096729,0.00041628537951416946,8.561179941000974,0.0003348605703467232,8.80372589289555,0.0003971570891228031,8.649911384277447,0.00027157800233278584,9.02731516557605
BALI STARLING,31.45541547278046,68.62051214686224,39.37203438395502,69.4942570258034,2.1904461727384654,3.805724090935232,2.8864674580434344,3.7614305301270314,0.5470287826919208,0.40671507671561896,0.45959778769977644,0.3960596992506228,0.0011053943627352958,0.0006508490562012607,0.000793663870257522,0.000657956711255588,0.9963722500786487,0.9920888125849302,0.9954610596702659,0.9919880127492048,0.0011053943627352958,7.523609297780629,0.0006508490562012607,8.078825871212963,0.000793663870257522,7.8500430532521905,0.000657956711255588,8.065757022363515
BALI STARLING,31.893835448219747,57.22776496087856,20.53363896848196,45.29032602359547,3.160130986492059,4.1083324439043825,2.349914040114641,3.662375514158332,0.39237196191240903,0.34238718511366967,0.47523980199889526,0.35532310531413586,0.0009233859378186789,0.000768928186421352,0.0011587264874505716,0.0007852723452314455,0.9953180323818084,0.9915937270169181,0.996981141433406,0.9933471879615701,0.0009233859378186789,7.927495998480416,0.000768928186421352,8.148828277481016,0.0011587264874505716,7.632121130560192,0.0007852723452314455,8.067714484938497
BALI STARLING,43.30309455587481,97.80541210663088,73.28953745395094,129.1659181780116,2.432214490380712,3.7419807719148883,3.1831764224315147,4.484954967528991,0.6102604873754682,0.5265586775647373,0.5476244248848475,0.49389895273323925,0.015603208378204,0.012984747729217214,0.013916686686498822,0.012746706348498622,0.9976179577119132,0.9946225103887586,0.9959666564740426,0.9928982852229934,0.015603208378204,6.626216168217221,0.012984747729217214,6.977342149691171,0.013916686686498822,6.858522246062619,0.012746706348498622,7.110968256478147
BALI STARLING,45.68358575521972,105.60462557778517,46.41644699140448,70.53810724049754,2.995792058943966,4.656406761849245,3.103553008596043,3.7083110976100735,0.49667129305420754,0.3994340712627058,0.48929358579896065,0.43922240106493454,0.0012590350704199415,0.0009550556207714297,0.0013453644109015425,0.0010193656915221132,0.9949015046220305,0.9882306184753901,0.9948195052584144,0.9921386384654245,0.0012590350704199415,7.658235605876611,0.0009550556207714297,8.028476866332532,0.0013453644109015425,7.67703572237093,0.0010193656915221132,7.858738284242544
BALI STARLING,28.828424068768463,56.97573911544242,21.964134261154847,40.85019006412082,1.9727548096602956,2.9760182592918087,1.9196479738027301,2.5669247378921356,0.6405353827205581,0.5428853975363579,0.6123003045569854,0.5618303954851476,0.011371440903354749,0.009636169426274472,0.011375377200248301,0.009880436387667202,0.9961580507481002,0.992416651176926,0.9970732970893625,0.994562893493934,0.011371440903354749,6.447107881409826,0.009636169426274472,6.798304742722796,0.011375377200248301,6.495031837071201,0.009880436387667202,6.712440383468656
BALI STARLING,23.43512075317283,60.9160598024646,23.760000000000545,29.8698697055034,2.0385264019648033,3.26044121148432,2.2683094555874104,2.6847070221098353,0.5404881807941881,0.4422674262891152,0.5158818390797862,0.45737450132263313,0.0011177289352371474,0.0008205786428949363,0.0010384067755886666,0.0008114868260302592,0.995695476753221,0.9888140709284586,0.9956323735175282,0.9945149956321642,0.0011177289352371474,7.418285888497845,0.0008205786428949363,7.78570694020703,0.0010384067755886666,7.5261403300864504,0.0008114868260302592,7.725136684990305
BALI STARLING,23.52068767908375,52.39848605512217,30.102570609906593,51.650240966822956,1.97196889070817,3.048513559001988,2.3710929185427965,3.118570455086582,0.6165401766845857,0.5157234755285908,0.5313497592818353,0.46484434024205445,0.0023017436437390427,0.001587659973444644,0.0017273009889499232,0.0013850688358158444,0.9955976550644448,0.99020431803355,0.9943669810480616,0.990344191057457,0.0023017436437390427,7.189960107365826,0.001587659973444644,7.566445647066453,0.0017273009889499232,7.4362561421316045,0.0013850688358158444,7.67518301682244
BALI STARLING,15.237142857143223,48.54865723598317,25.728579615227698,31.57648130967765,2.3096766270978537,3.9633911051633683,2.6915268112976314,3.114859483912264,0.441761032746841,0.33106034619324987,0.4416346540865453,0.38575047620519964,0.0008413758876347532,0.0005417530507370158,0.0008373086310575148,0.0006885251788698608,0.9973922859439166,0.9917000920050282,0.9955976800712545,0.9946016787247037,0.0008413758876347532,7.60470616549492,0.0005417530507370158,8.0738014625857,0.0008373086310575148,7.686663111854607,0.0006885251788698608,7.849821271947414
BALI STARLING,30.95431027425377,39.133480020689326,28.961121571838568,76.06412919433994,2.711084731887071,2.938358469963315,2.212730249693027,3.9688097798868687,0.4578693915368047,0.43136082366589806,0.5178389014822428,0.36258158787292016,0.0008191398515713136,0.0007384540197435853,0.0010997199346072187,0.000610851067867298,0.996045337412403,0.995005591851782,0.9963035236316571,0.990292404564552,0.0008191398515713136,7.79926856969685,0.0007384540197435853,7.872167220465923,0.0010997199346072187,7.533306413235546,0.000610851067867298,8.113045967087007
BALI STARLING,81.5353581661917,180.45153159662283,83.70587801883146,137.3331171336845,5.514629553827266,8.396638779648757,5.778821121571891,7.236172116813457,0.2863790941986364,0.1999220059887727,0.26315903233069726,0.23796184725294406,0.0003286265033513548,0.0002102887970426549,0.00030033978139989525,0.0002516258721588782,0.9874507751960528,0.9722400178128334,0.9871198094073423,0.9788730704004466,0.0003286265033513548,8.561218525731974,0.0002102887970426549,8.966686599143639,0.00030033978139989525,8.621629419388029,0.0002516258721588782,8.815874506073431
BALI STARLING,22.695988538682347,30.85746422443201,14.668055669259324,41.89996798055882,2.397617683176441,2.80137273092997,1.8508473188702386,3.09424388962327,0.49914428755852946,0.4586486830033861,0.5459197452744895,0.4453184028914056,0.002817753180204075,0.0024173692927396528,0.0032736818788894053,0.0024212293286872484,0.9977903683968091,0.9969984309079689,0.9985707549750845,0.995924302443694,0.002817753180204075,7.242475782942517,0.0024173692927396528,7.35964539719692,0.0032736818788894053,7.014012659150083,0.0024212293286872484,7.455266108567642
